194;INJOUX GENISSIAT;1200;46.0497734524;5.75991363273;Ain;POINT(46.0497734524 5.75991363273)
195;INNIMOND;1680;45.7919647191;5.57389398559;Ain;POINT(45.7919647191 5.57389398559)
196;IZENAVE;1430;46.0381623415;5.52447901164;Ain;POINT(46.0381623415 5.52447901164)
197;IZERNORE;1580;46.2179780137;5.56258251719;Ain;POINT(46.2179780137 5.56258251719)
198;IZIEU;1300;45.6557496407;5.63909140794;Ain;POINT(45.6557496407 5.63909140794)
199;JASSANS RIOTTIER;1480;45.9777239103;4.75984637871;Ain;POINT(45.9777239103 4.75984637871)
200;JASSERON;1250;46.2150037064;5.31215372338;Ain;POINT(46.2150037064 5.31215372338)
201;JAYAT;1340;46.3660828991;5.11429701617;Ain;POINT(46.3660828991 5.11429701617)
202;JOURNANS;1250;46.1464982407;5.33452833151;Ain;POINT(46.1464982407 5.33452833151)
203;JOYEUX;1800;45.9499899849;5.10261326872;Ain;POINT(45.9499899849 5.10261326872)
204;JUJURIEUX;1640;46.0497041467;5.41094771899;Ain;POINT(46.0497041467 5.41094771899)
205;LABALME;1450;46.0932491295;5.49438685213;Ain;POINT(46.0932491295 5.49438685213)
206;LAGNIEU;1150;45.8917015798;5.32917518895;Ain;POINT(45.8917015798 5.32917518895)
207;LAIZ;1290;46.2469919709;4.89933490972;Ain;POINT(46.2469919709 4.89933490972)
208;LE POIZAT LALLEYRIAT;1130;46.1479592076;5.71829194244;Ain;POINT(46.1479592076 5.71829194244)
209;LE POIZAT LALLEYRIAT;1130;46.1479592076;5.71829194244;Ain;POINT(46.1479592076 5.71829194244)
210;LANCRANS;1200;46.1323202721;5.84050985141;Ain;POINT(46.1323202721 5.84050985141)
211;LANTENAY;1430;46.0544405897;5.54127421165;Ain;POINT(46.0544405897 5.54127421165)
212;LAPEYROUSE;1330;45.9859131165;4.98196682865;Ain;POINT(45.9859131165 4.98196682865)
213;LAVOURS;1350;45.8108837933;5.77267317838;Ain;POINT(45.8108837933 5.77267317838)
214;LEAZ;1200;46.1086518044;5.87649017888;Ain;POINT(46.1086518044 5.87649017888)
215;LELEX;1410;46.2855010936;5.92927713771;Ain;POINT(46.2855010936 5.92927713771)
216;LENT;1240;46.1160216305;5.20200684747;Ain;POINT(46.1160216305 5.20200684747)
217;LESCHEROUX;1560;46.4114892731;5.15107164478;Ain;POINT(46.4114892731 5.15107164478)
218;LEYMENT;1150;45.9269989549;5.2947657235;Ain;POINT(45.9269989549 5.2947657235)
219;LEYSSARD;1450;46.1624187428;5.47633297491;Ain;POINT(46.1624187428 5.47633297491)
220;LHOPITAL;1420;46.0238143134;5.76236736492;Ain;POINT(46.0238143134 5.76236736492)
221;LHUIS;1680;45.7444141403;5.53602066955;Ain;POINT(45.7444141403 5.53602066955)
222;LOCHIEU;1260;45.9302479879;5.7413126836;Ain;POINT(45.9302479879 5.7413126836)
223;LOMPNAS;1680;45.8105943351;5.52320457866;Ain;POINT(45.8105943351 5.52320457866)
224;LOMPNIEU;1260;45.9690865613;5.65968816497;Ain;POINT(45.9690865613 5.65968816497)
225;LOYETTES;1360;45.7921564114;5.21770971647;Ain;POINT(45.7921564114 5.21770971647)
226;LURCY;1090;46.061730034;4.78075207026;Ain;POINT(46.061730034 4.78075207026)
227;MAGNIEU;1300;45.7754050255;5.71540945601;Ain;POINT(45.7754050255 5.71540945601)
228;MAILLAT;1430;46.1201642836;5.52854394238;Ain;POINT(46.1201642836 5.52854394238)
229;MALAFRETAZ;1340;46.3295545661;5.14386299599;Ain;POINT(46.3295545661 5.14386299599)
230;MANTENAY MONTLIN;1560;46.4302754511;5.10675899732;Ain;POINT(46.4302754511 5.10675899732)
231;MANZIAT;1570;46.3643830585;4.90242777155;Ain;POINT(46.3643830585 4.90242777155)
232;MARBOZ;1851;46.3434312497;5.24374534963;Ain;POINT(46.3434312497 5.24374534963)
233;MARCHAMP;1680;45.7738495266;5.54985181107;Ain;POINT(45.7738495266 5.54985181107)
234;MARIGNIEU;1300;45.8010384947;5.71570352924;Ain;POINT(45.8010384947 5.71570352924)
235;MARLIEUX;1240;46.0549073186;5.0741150816;Ain;POINT(46.0549073186 5.0741150816)
236;MARSONNAS;1340;46.3409117711;5.06434294764;Ain;POINT(46.3409117711 5.06434294764)
237;MARTIGNAT;1100;46.2030768095;5.61384033805;Ain;POINT(46.2030768095 5.61384033805)
238;MASSIEUX;1600;45.9094016817;4.82779660051;Ain;POINT(45.9094016817 4.82779660051)
239;MASSIGNIEU DE RIVES;1300;45.7571503942;5.7620535823;Ain;POINT(45.7571503942 5.7620535823)
240;MATAFELON GRANGES;1580;46.2565319445;5.53958933702;Ain;POINT(46.2565319445 5.53958933702)
241;MATAFELON GRANGES;1580;46.2565319445;5.53958933702;Ain;POINT(46.2565319445 5.53958933702)
